1,2020-12-11 13:21:36.529023+00,2020-12-11 13:21:36.529262+00,,PLY,Playen,,,,
3508160,2020-12-16 00:06:10.892672+00,2020-12-16 00:06:10.892693+00,,,SENDURO,,,3508,
3508170,2020-12-16 00:06:10.903478+00,2020-12-16 00:06:10.903511+00,,,GUCIALIT,,,3508,
3508180,2020-12-16 00:06:10.913884+00,2020-12-16 00:06:10.913927+00,,,KEDUNGJAJANG,,,3508,
3508190,2020-12-16 00:06:10.918333+00,2020-12-16 00:06:10.918374+00,,,KLAKAH,,,3508,
3508200,2020-12-16 00:06:10.923092+00,2020-12-16 00:06:10.923137+00,,,RANUYOSO,,,3508,
3509010,2020-12-16 00:06:10.926215+00,2020-12-16 00:06:10.926228+00,,,KENCONG,,,3509,
3509020,2020-12-16 00:06:10.929121+00,2020-12-16 00:06:10.929134+00,,,GUMUK MAS,,,3509,
3509030,2020-12-16 00:06:10.931751+00,2020-12-16 00:06:10.931764+00,,,PUGER,,,3509,
3509040,2020-12-16 00:06:10.934153+00,2020-12-16 00:06:10.934174+00,,,WULUHAN,,,3509,
3509050,2020-12-16 00:06:10.936714+00,2020-12-16 00:06:10.936735+00,,,AMBULU,,,3509,
3509060,2020-12-16 00:06:10.94103+00,2020-12-16 00:06:10.941082+00,,,TEMPUREJO,,,3509,
3509070,2020-12-16 00:06:10.945351+00,2020-12-16 00:06:10.945386+00,,,SILO,,,3509,
3509080,2020-12-16 00:06:10.949434+00,2020-12-16 00:06:10.94949+00,,,MAYANG,,,3509,
3509090,2020-12-16 00:06:10.954352+00,2020-12-16 00:06:10.954376+00,,,MUMBULSARI,,,3509,
3509100,2020-12-16 00:06:10.957581+00,2020-12-16 00:06:10.957595+00,,,JENGGAWAH,,,3509,
3509110,2020-12-16 00:06:10.960643+00,2020-12-16 00:06:10.960657+00,,,AJUNG,,,3509,
3509120,2020-12-16 00:06:10.963804+00,2020-12-16 00:06:10.963819+00,,,RAMBIPUJI,,,3509,
3509130,2020-12-16 00:06:10.966838+00,2020-12-16 00:06:10.966853+00,,,BALUNG,,,3509,
3509140,2020-12-16 00:06:10.969463+00,2020-12-16 00:06:10.969478+00,,,UMBULSARI,,,3509,
3509150,2020-12-16 00:06:10.972018+00,2020-12-16 00:06:10.972033+00,,,SEMBORO,,,3509,
3509160,2020-12-16 00:06:10.974731+00,2020-12-16 00:06:10.974745+00,,,JOMBANG,,,3509,
3509170,2020-12-16 00:06:10.977548+00,2020-12-16 00:06:10.977562+00,,,SUMBER BARU,,,3509,
3509180,2020-12-16 00:06:10.980417+00,2020-12-16 00:06:10.980431+00,,,TANGGUL,,,3509,
3509190,2020-12-16 00:06:10.983493+00,2020-12-16 00:06:10.983505+00,,,BANGSALSARI,,,3509,
3509200,2020-12-16 00:06:10.98586+00,2020-12-16 00:06:10.985874+00,,,PANTI,,,3509,
3509210,2020-12-16 00:06:10.988533+00,2020-12-16 00:06:10.988547+00,,,SUKORAMBI,,,3509,
3509220,2020-12-16 00:06:10.991211+00,2020-12-16 00:06:10.991226+00,,,ARJASA,,,3509,
3509230,2020-12-16 00:06:10.993784+00,2020-12-16 00:06:10.993796+00,,,PAKUSARI,,,3509,
3509240,2020-12-16 00:06:10.996289+00,2020-12-16 00:06:10.996303+00,,,KALISAT,,,3509,
3509250,2020-12-16 00:06:10.998753+00,2020-12-16 00:06:10.998767+00,,,LEDOKOMBO,,,3509,
3509260,2020-12-16 00:06:11.001271+00,2020-12-16 00:06:11.001285+00,,,SUMBERJAMBE,,,3509,
3509270,2020-12-16 00:06:11.003706+00,2020-12-16 00:06:11.00372+00,,,SUKOWONO,,,3509,
3509280,2020-12-16 00:06:11.006207+00,2020-12-16 00:06:11.00622+00,,,JELBUK,,,3509,
3509710,2020-12-16 00:06:11.008656+00,2020-12-16 00:06:11.00867+00,,,KALIWATES,,,3509,
3509720,2020-12-16 00:06:11.011083+00,2020-12-16 00:06:11.011098+00,,,SUMBERSARI,,,3509,
3509730,2020-12-16 00:06:11.013928+00,2020-12-16 00:06:11.013944+00,,,PATRANG,,,3509,
3510010,2020-12-16 00:06:11.016491+00,2020-12-16 00:06:11.016504+00,,,PESANGGARAN,,,3510,
3510011,2020-12-16 00:06:11.018871+00,2020-12-16 00:06:11.018884+00,,,SILIRAGUNG,,,3510,
3510020,2020-12-16 00:06:11.022113+00,2020-12-16 00:06:11.022151+00,,,BANGOREJO,,,3510,
3510030,2020-12-16 00:06:11.025169+00,2020-12-16 00:06:11.025202+00,,,PURWOHARJO,,,3510,
3510040,2020-12-16 00:06:11.028149+00,2020-12-16 00:06:11.028178+00,,,TEGALDLIMO,,,3510,
3510050,2020-12-16 00:06:11.03163+00,2020-12-16 00:06:11.031659+00,,,MUNCAR,,,3510,
3510060,2020-12-16 00:06:11.035078+00,2020-12-16 00:06:11.035108+00,,,CLURING,,,3510,
3510070,2020-12-16 00:06:11.038471+00,2020-12-16 00:06:11.038488+00,,,GAMBIRAN,,,3510,
3510071,2020-12-16 00:06:11.041319+00,2020-12-16 00:06:11.041334+00,,,TEGALSARI,,,3510,
3510080,2020-12-16 00:06:11.044206+00,2020-12-16 00:06:11.044221+00,,,GLENMORE,,,3510,
3510090,2020-12-16 00:06:11.04716+00,2020-12-16 00:06:11.047175+00,,,KALIBARU,,,3510,
3510100,2020-12-16 00:06:11.050033+00,2020-12-16 00:06:11.050048+00,,,GENTENG,,,3510,
3510110,2020-12-16 00:06:11.052472+00,2020-12-16 00:06:11.052487+00,,,SRONO,,,3510,
3510120,2020-12-16 00:06:11.05485+00,2020-12-16 00:06:11.054867+00,,,ROGOJAMPI,,,3510,
3510130,2020-12-16 00:06:11.05738+00,2020-12-16 00:06:11.0574+00,,,KABAT,,,3510,
3510140,2020-12-16 00:06:11.059882+00,2020-12-16 00:06:11.059897+00,,,SINGOJURUH,,,3510,
3510150,2020-12-16 00:06:11.062056+00,2020-12-16 00:06:11.06207+00,,,SEMPU,,,3510,
3510160,2020-12-16 00:06:11.064232+00,2020-12-16 00:06:11.064247+00,,,SONGGON,,,3510,
3510170,2020-12-16 00:06:11.066614+00,2020-12-16 00:06:11.066629+00,,,GLAGAH,,,3510,
3510171,2020-12-16 00:06:11.068697+00,2020-12-16 00:06:11.068711+00,,,LICIN,,,3510,
3510180,2020-12-16 00:06:11.070698+00,2020-12-16 00:06:11.070713+00,,,BANYUWANGI,,,3510,
3510190,2020-12-16 00:06:11.072866+00,2020-12-16 00:06:11.072881+00,,,GIRI,,,3510,
3510200,2020-12-16 00:06:11.075133+00,2020-12-16 00:06:11.075148+00,,,KALIPURO,,,3510,
3510210,2020-12-16 00:06:11.07746+00,2020-12-16 00:06:11.077475+00,,,WONGSOREJO,,,3510,
3511010,2020-12-16 00:06:11.079542+00,2020-12-16 00:06:11.079556+00,,,MAESAN,,,3511,
3511020,2020-12-16 00:06:11.081607+00,2020-12-16 00:06:11.081621+00,,,GRUJUGAN,,,3511,
3511030,2020-12-16 00:06:11.083743+00,2020-12-16 00:06:11.083757+00,,,TAMANAN,,,3511,
3511031,2020-12-16 00:06:11.085765+00,2020-12-16 00:06:11.085778+00,,,JAMBESARI DARUS SHOLAH,,,3511,
3511040,2020-12-16 00:06:11.087998+00,2020-12-16 00:06:11.088011+00,,,PUJER,,,3511,
3511050,2020-12-16 00:06:11.090341+00,2020-12-16 00:06:11.090354+00,,,TLOGOSARI,,,3511,
3511060,2020-12-16 00:06:11.092712+00,2020-12-16 00:06:11.092725+00,,,SUKOSARI,,,3511,
3511061,2020-12-16 00:06:11.094916+00,2020-12-16 00:06:11.094929+00,,,SUMBER WRINGIN,,,3511,
3511070,2020-12-16 00:06:11.097174+00,2020-12-16 00:06:11.097187+00,,,TAPEN,,,3511,
3511080,2020-12-16 00:06:11.099354+00,2020-12-16 00:06:11.099367+00,,,WONOSARI,,,3511,
3511090,2020-12-16 00:06:11.101426+00,2020-12-16 00:06:11.101438+00,,,TENGGARANG,,,3511,
3511100,2020-12-16 00:06:11.103662+00,2020-12-16 00:06:11.103675+00,,,BONDOWOSO,,,3511,
3511110,2020-12-16 00:06:11.105948+00,2020-12-16 00:06:11.10596+00,,,CURAH DAMI,,,3511,
3511111,2020-12-16 00:06:11.10828+00,2020-12-16 00:06:11.108292+00,,,BINAKAL,,,3511,
3511120,2020-12-16 00:06:11.110929+00,2020-12-16 00:06:11.110943+00,,,PAKEM,,,3511,
3511130,2020-12-16 00:06:11.113523+00,2020-12-16 00:06:11.113537+00,,,WRINGIN,,,3511,
3511140,2020-12-16 00:06:11.115892+00,2020-12-16 00:06:11.115905+00,,,TEGALAMPEL,,,3511,
3511141,2020-12-16 00:06:11.11821+00,2020-12-16 00:06:11.118222+00,,,TAMAN KROCOK,,,3511,
3511150,2020-12-16 00:06:11.12054+00,2020-12-16 00:06:11.120552+00,,,KLABANG,,,3511,
3511151,2020-12-16 00:06:11.122825+00,2020-12-16 00:06:11.122837+00,,,SEMPOL,,,3511,
3511152,2020-12-16 00:06:11.125602+00,2020-12-16 00:06:11.125616+00,,,BOTOLINGGO,,,3511,
3511160,2020-12-16 00:06:11.128314+00,2020-12-16 00:06:11.128328+00,,,PRAJEKAN,,,3511,
3511170,2020-12-16 00:06:11.130971+00,2020-12-16 00:06:11.130984+00,,,CERMEE,,,3511,
3512010,2020-12-16 00:06:11.133613+00,2020-12-16 00:06:11.133627+00,,,SUMBERMALANG,,,3512,
3512020,2020-12-16 00:06:11.136271+00,2020-12-16 00:06:11.136285+00,,,JATIBANTENG,,,3512,
3512030,2020-12-16 00:06:11.138559+00,2020-12-16 00:06:11.138572+00,,,BANYUGLUGUR,,,3512,
3512040,2020-12-16 00:06:11.141133+00,2020-12-16 00:06:11.141148+00,,,BESUKI,,,3512,
3512050,2020-12-16 00:06:11.143879+00,2020-12-16 00:06:11.143893+00,,,SUBOH,,,3512,
3512060,2020-12-16 00:06:11.146542+00,2020-12-16 00:06:11.146556+00,,,MLANDINGAN,,,3512,
3512070,2020-12-16 00:06:11.149253+00,2020-12-16 00:06:11.149266+00,,,BUNGATAN,,,3512,
3512080,2020-12-16 00:06:11.151922+00,2020-12-16 00:06:11.151936+00,,,KENDIT,,,3512,
3512090,2020-12-16 00:06:11.154443+00,2020-12-16 00:06:11.154456+00,,,PANARUKAN,,,3512,
3512100,2020-12-16 00:06:11.156653+00,2020-12-16 00:06:11.156665+00,,,SITUBONDO,,,3512,
3512110,2020-12-16 00:06:11.159196+00,2020-12-16 00:06:11.15923+00,,,MANGARAN,,,3512,
3512120,2020-12-16 00:06:11.161797+00,2020-12-16 00:06:11.161811+00,,,PANJI,,,3512,
3512130,2020-12-16 00:06:11.164592+00,2020-12-16 00:06:11.164606+00,,,KAPONGAN,,,3512,
3512140,2020-12-16 00:06:11.166985+00,2020-12-16 00:06:11.166997+00,,,ARJASA,,,3512,
3512150,2020-12-16 00:06:11.169298+00,2020-12-16 00:06:11.16931+00,,,JANGKAR,,,3512,
3512160,2020-12-16 00:06:11.171589+00,2020-12-16 00:06:11.171603+00,,,ASEMBAGUS,,,3512,
3512170,2020-12-16 00:06:11.173835+00,2020-12-16 00:06:11.173847+00,,,BANYUPUTIH,,,3512,
3513010,2020-12-16 00:06:11.176078+00,2020-12-16 00:06:11.176091+00,,,SUKAPURA,,,3513,
3513020,2020-12-16 00:06:11.178457+00,2020-12-16 00:06:11.178469+00,,,SUMBER,,,3513,
3513030,2020-12-16 00:06:11.180848+00,2020-12-16 00:06:11.180861+00,,,KURIPAN,,,3513,
3513040,2020-12-16 00:06:11.18309+00,2020-12-16 00:06:11.183102+00,,,BANTARAN,,,3513,
3513050,2020-12-16 00:06:11.186008+00,2020-12-16 00:06:11.186024+00,,,LECES,,,3513,
3513060,2020-12-16 00:06:11.188981+00,2020-12-16 00:06:11.189003+00,,,TEGALSIWALAN,,,3513,
3513070,2020-12-16 00:06:11.19248+00,2020-12-16 00:06:11.192499+00,,,BANYUANYAR,,,3513,
3513080,2020-12-16 00:06:11.195639+00,2020-12-16 00:06:11.195655+00,,,TIRIS,,,3513,
3513090,2020-12-16 00:06:11.198358+00,2020-12-16 00:06:11.198371+00,,,KRUCIL,,,3513,
3513100,2020-12-16 00:06:11.200707+00,2020-12-16 00:06:11.200722+00,,,GADING,,,3513,
3513110,2020-12-16 00:06:11.203266+00,2020-12-16 00:06:11.203281+00,,,PAKUNIRAN,,,3513,
3513120,2020-12-16 00:06:11.205662+00,2020-12-16 00:06:11.205677+00,,,KOTAANYAR,,,3513,
3513130,2020-12-16 00:06:11.208044+00,2020-12-16 00:06:11.208059+00,,,PAITON,,,3513,
3513140,2020-12-16 00:06:11.210615+00,2020-12-16 00:06:11.21063+00,,,BESUK,,,3513,
3513150,2020-12-16 00:06:11.213376+00,2020-12-16 00:06:11.213391+00,,,KRAKSAAN,,,3513,
3513160,2020-12-16 00:06:11.215776+00,2020-12-16 00:06:11.215791+00,,,KREJENGAN,,,3513,
3513170,2020-12-16 00:06:11.218168+00,2020-12-16 00:06:11.218184+00,,,PAJARAKAN,,,3513,
3513180,2020-12-16 00:06:11.220585+00,2020-12-16 00:06:11.220598+00,,,MARON,,,3513,
3513190,2020-12-16 00:06:11.223015+00,2020-12-16 00:06:11.22303+00,,,GENDING,,,3513,
3513200,2020-12-16 00:06:11.225419+00,2020-12-16 00:06:11.225434+00,,,DRINGU,,,3513,
3513210,2020-12-16 00:06:11.228311+00,2020-12-16 00:06:11.228326+00,,,WONOMERTO,,,3513,
3513220,2020-12-16 00:06:11.230727+00,2020-12-16 00:06:11.230742+00,,,LUMBANG,,,3513,
3513230,2020-12-16 00:06:11.233178+00,2020-12-16 00:06:11.233192+00,,,TONGAS,,,3513,
3513240,2020-12-16 00:06:11.235545+00,2020-12-16 00:06:11.235559+00,,,SUMBERASIH,,,3513,
3514010,2020-12-16 00:06:11.237887+00,2020-12-16 00:06:11.237902+00,,,PURWODADI,,,3514,
3514020,2020-12-16 00:06:11.240211+00,2020-12-16 00:06:11.240225+00,,,TUTUR,,,3514,
3514030,2020-12-16 00:06:11.24292+00,2020-12-16 00:06:11.242934+00,,,PUSPO,,,3514,
3514040,2020-12-16 00:06:11.245477+00,2020-12-16 00:06:11.245491+00,,,TOSARI,,,3514,
3514050,2020-12-16 00:06:11.247985+00,2020-12-16 00:06:11.248+00,,,LUMBANG,,,3514,
3514060,2020-12-16 00:06:11.250415+00,2020-12-16 00:06:11.250429+00,,,PASREPAN,,,3514,
3514070,2020-12-16 00:06:11.252754+00,2020-12-16 00:06:11.252768+00,,,KEJAYAN,,,3514,
3514080,2020-12-16 00:06:11.255408+00,2020-12-16 00:06:11.255424+00,,,WONOREJO,,,3514,
3514090,2020-12-16 00:06:11.258302+00,2020-12-16 00:06:11.258316+00,,,PURWOSARI,,,3514,
3514100,2020-12-16 00:06:11.260717+00,2020-12-16 00:06:11.260735+00,,,PRIGEN,,,3514,
3514110,2020-12-16 00:06:11.263439+00,2020-12-16 00:06:11.263457+00,,,SUKOREJO,,,3514,
3514120,2020-12-16 00:06:11.265712+00,2020-12-16 00:06:11.265727+00,,,PANDAAN,,,3514,
3514130,2020-12-16 00:06:11.26779+00,2020-12-16 00:06:11.267803+00,,,GEMPOL,,,3514,
3514140,2020-12-16 00:06:11.269939+00,2020-12-16 00:06:11.269953+00,,,BEJI,,,3514,
3514150,2020-12-16 00:06:11.271984+00,2020-12-16 00:06:11.271998+00,,,BANGIL,,,3514,
3514160,2020-12-16 00:06:11.27415+00,2020-12-16 00:06:11.274165+00,,,REMBANG,,,3514,
3514170,2020-12-16 00:06:11.2764+00,2020-12-16 00:06:11.276415+00,,,KRATON,,,3514,
3514180,2020-12-16 00:06:11.278698+00,2020-12-16 00:06:11.278713+00,,,POHJENTREK,,,3514,
3514190,2020-12-16 00:06:11.280942+00,2020-12-16 00:06:11.280956+00,,,GONDANG WETAN,,,3514,
3514200,2020-12-16 00:06:11.283151+00,2020-12-16 00:06:11.283166+00,,,REJOSO,,,3514,
3514210,2020-12-16 00:06:11.2856+00,2020-12-16 00:06:11.285614+00,,,WINONGAN,,,3514,
3514220,2020-12-16 00:06:11.288305+00,2020-12-16 00:06:11.288319+00,,,GRATI,,,3514,
3514230,2020-12-16 00:06:11.290924+00,2020-12-16 00:06:11.290938+00,,,LEKOK,,,3514,
3514240,2020-12-16 00:06:11.293567+00,2020-12-16 00:06:11.293581+00,,,NGULING,,,3514,
3515010,2020-12-16 00:06:11.296074+00,2020-12-16 00:06:11.296088+00,,,TARIK,,,3515,
3515020,2020-12-16 00:06:11.298591+00,2020-12-16 00:06:11.298605+00,,,PRAMBON,,,3515,
3515030,2020-12-16 00:06:11.301375+00,2020-12-16 00:06:11.30139+00,,,KREMBUNG,,,3515,
3515040,2020-12-16 00:06:11.303891+00,2020-12-16 00:06:11.303905+00,,,PORONG,,,3515,
3515050,2020-12-16 00:06:11.306397+00,2020-12-16 00:06:11.30641+00,,,JABON,,,3515,
3515060,2020-12-16 00:06:11.309022+00,2020-12-16 00:06:11.309036+00,,,TANGGULANGIN,,,3515,
3515070,2020-12-16 00:06:11.311552+00,2020-12-16 00:06:11.311564+00,,,CANDI,,,3515,
3515080,2020-12-16 00:06:11.314015+00,2020-12-16 00:06:11.314027+00,,,TULANGAN,,,3515,
3515090,2020-12-16 00:06:11.316451+00,2020-12-16 00:06:11.316463+00,,,WONOAYU,,,3515,
3515100,2020-12-16 00:06:11.319006+00,2020-12-16 00:06:11.319041+00,,,SUKODONO,,,3515,
3515110,2020-12-16 00:06:11.323175+00,2020-12-16 00:06:11.323251+00,,,SIDOARJO,,,3515,
3515120,2020-12-16 00:06:11.327447+00,2020-12-16 00:06:11.327473+00,,,BUDURAN,,,3515,
3515130,2020-12-16 00:06:11.330273+00,2020-12-16 00:06:11.330296+00,,,SEDATI,,,3515,
3515140,2020-12-16 00:06:11.333432+00,2020-12-16 00:06:11.333457+00,,,WARU,,,3515,
3515150,2020-12-16 00:06:11.336609+00,2020-12-16 00:06:11.336634+00,,,GEDANGAN,,,3515,
3515160,2020-12-16 00:06:11.339699+00,2020-12-16 00:06:11.339713+00,,,TAMAN,,,3515,
3515170,2020-12-16 00:06:11.342358+00,2020-12-16 00:06:11.342372+00,,,KRIAN,,,3515,
3515180,2020-12-16 00:06:11.345014+00,2020-12-16 00:06:11.345028+00,,,BALONG BENDO,,,3515,
3516010,2020-12-16 00:06:11.347696+00,2020-12-16 00:06:11.34771+00,,,JATIREJO,,,3516,
3516020,2020-12-16 00:06:11.350345+00,2020-12-16 00:06:11.350359+00,,,GONDANG,,,3516,
3516030,2020-12-16 00:06:11.353104+00,2020-12-16 00:06:11.353119+00,,,PACET,,,3516,
3516040,2020-12-16 00:06:11.355924+00,2020-12-16 00:06:11.355938+00,,,TRAWAS,,,3516,
3516050,2020-12-16 00:06:11.358622+00,2020-12-16 00:06:11.358637+00,,,NGORO,,,3516,
3516060,2020-12-16 00:06:11.361318+00,2020-12-16 00:06:11.361333+00,,,PUNGGING,,,3516,
3516070,2020-12-16 00:06:11.365221+00,2020-12-16 00:06:11.365266+00,,,KUTOREJO,,,3516,
3516080,2020-12-16 00:06:11.369735+00,2020-12-16 00:06:11.369776+00,,,MOJOSARI,,,3516,
3516090,2020-12-16 00:06:11.373994+00,2020-12-16 00:06:11.374034+00,,,BANGSAL,,,3516,
3516091,2020-12-16 00:06:11.377613+00,2020-12-16 00:06:11.377626+00,,,MOJOANYAR,,,3516,
3516100,2020-12-16 00:06:11.379949+00,2020-12-16 00:06:11.379961+00,,,DLANGGU,,,3516,
3516110,2020-12-16 00:06:11.382264+00,2020-12-16 00:06:11.382276+00,,,PURI,,,3516,
3516120,2020-12-16 00:06:11.384579+00,2020-12-16 00:06:11.384592+00,,,TROWULAN,,,3516,
3516130,2020-12-16 00:06:11.386834+00,2020-12-16 00:06:11.386847+00,,,SOOKO,,,3516,
3516140,2020-12-16 00:06:11.389681+00,2020-12-16 00:06:11.389694+00,,,GEDEK,,,3516,
3516150,2020-12-16 00:06:11.392166+00,2020-12-16 00:06:11.392178+00,,,KEMLAGI,,,3516,
3516160,2020-12-16 00:06:11.39434+00,2020-12-16 00:06:11.394352+00,,,JETIS,,,3516,
3516170,2020-12-16 00:06:11.39656+00,2020-12-16 00:06:11.396572+00,,,DAWAR BLANDONG,,,3516,
3517010,2020-12-16 00:06:11.398774+00,2020-12-16 00:06:11.398786+00,,,BANDAR KEDUNG MULYO,,,3517,
3517020,2020-12-16 00:06:11.400878+00,2020-12-16 00:06:11.400891+00,,,PERAK,,,3517,
3517030,2020-12-16 00:06:11.403434+00,2020-12-16 00:06:11.403449+00,,,GUDO,,,3517,
3517040,2020-12-16 00:06:11.406043+00,2020-12-16 00:06:11.406056+00,,,DIWEK,,,3517,
3517050,2020-12-16 00:06:11.408434+00,2020-12-16 00:06:11.408447+00,,,NGORO,,,3517,
3517060,2020-12-16 00:06:11.411026+00,2020-12-16 00:06:11.411039+00,,,MOJOWARNO,,,3517,
3517070,2020-12-16 00:06:11.413277+00,2020-12-16 00:06:11.413291+00,,,BARENG,,,3517,
3517080,2020-12-16 00:06:11.415961+00,2020-12-16 00:06:11.415975+00,,,WONOSALAM,,,3517,
3517090,2020-12-16 00:06:11.418697+00,2020-12-16 00:06:11.418711+00,,,MOJOAGUNG,,,3517,
3517100,2020-12-16 00:06:11.421278+00,2020-12-16 00:06:11.421291+00,,,SUMOBITO,,,3517,
3517110,2020-12-16 00:06:11.423713+00,2020-12-16 00:06:11.423726+00,,,JOGO ROTO,,,3517,
3517120,2020-12-16 00:06:11.426047+00,2020-12-16 00:06:11.426059+00,,,PETERONGAN,,,3517,
3517130,2020-12-16 00:06:11.428437+00,2020-12-16 00:06:11.428451+00,,,JOMBANG,,,3517,
3517140,2020-12-16 00:06:11.431103+00,2020-12-16 00:06:11.431117+00,,,MEGALUH,,,3517,
3517150,2020-12-16 00:06:11.433876+00,2020-12-16 00:06:11.433889+00,,,TEMBELANG,,,3517,
3517160,2020-12-16 00:06:11.436552+00,2020-12-16 00:06:11.436565+00,,,KESAMBEN,,,3517,
3517170,2020-12-16 00:06:11.439496+00,2020-12-16 00:06:11.439509+00,,,KUDU,,,3517,
3517171,2020-12-16 00:06:11.442108+00,2020-12-16 00:06:11.442121+00,,,NGUSIKAN,,,3517,
3517180,2020-12-16 00:06:11.44488+00,2020-12-16 00:06:11.444893+00,,,PLOSO,,,3517,
3517190,2020-12-16 00:06:11.447592+00,2020-12-16 00:06:11.447605+00,,,KABUH,,,3517,
3517200,2020-12-16 00:06:11.450173+00,2020-12-16 00:06:11.450187+00,,,PLANDAAN,,,3517,
3518010,2020-12-16 00:06:11.452401+00,2020-12-16 00:06:11.452414+00,,,SAWAHAN,,,3518,
3518020,2020-12-16 00:06:11.459143+00,2020-12-16 00:06:11.459156+00,,,NGETOS,,,3518,
3518030,2020-12-16 00:06:11.464128+00,2020-12-16 00:06:11.46415+00,,,BERBEK,,,3518,
3518040,2020-12-16 00:06:11.467027+00,2020-12-16 00:06:11.467049+00,,,LOCERET,,,3518,
3518050,2020-12-16 00:06:11.470025+00,2020-12-16 00:06:11.470048+00,,,PACE,,,3518,
3518060,2020-12-16 00:06:11.473311+00,2020-12-16 00:06:11.473333+00,,,TANJUNGANOM,,,3518,
3518070,2020-12-16 00:06:11.476372+00,2020-12-16 00:06:11.476393+00,,,PRAMBON,,,3518,
3518080,2020-12-16 00:06:11.479491+00,2020-12-16 00:06:11.479512+00,,,NGRONGGOT,,,3518,
3518090,2020-12-16 00:06:11.48263+00,2020-12-16 00:06:11.482652+00,,,KERTOSONO,,,3518,
3518100,2020-12-16 00:06:11.485827+00,2020-12-16 00:06:11.485851+00,,,PATIANROWO,,,3518,
3518110,2020-12-16 00:06:11.488886+00,2020-12-16 00:06:11.488909+00,,,BARON,,,3518,
3518120,2020-12-16 00:06:11.492256+00,2020-12-16 00:06:11.492281+00,,,GONDANG,,,3518,
3518130,2020-12-16 00:06:11.495217+00,2020-12-16 00:06:11.495253+00,,,SUKOMORO,,,3518,
3518140,2020-12-16 00:06:11.498138+00,2020-12-16 00:06:11.49816+00,,,NGANJUK,,,3518,
3518150,2020-12-16 00:06:11.501226+00,2020-12-16 00:06:11.501249+00,,,BAGOR,,,3518,
3518160,2020-12-16 00:06:11.5042+00,2020-12-16 00:06:11.504223+00,,,WILANGAN,,,3518,
3518170,2020-12-16 00:06:11.507338+00,2020-12-16 00:06:11.507362+00,,,REJOSO,,,3518,
3518180,2020-12-16 00:06:11.510626+00,2020-12-16 00:06:11.510648+00,,,NGLUYU,,,3518,
3518190,2020-12-16 00:06:11.513763+00,2020-12-16 00:06:11.513784+00,,,LENGKONG,,,3518,
3518200,2020-12-16 00:06:11.516742+00,2020-12-16 00:06:11.516762+00,,,JATIKALEN,,,3518,
3519010,2020-12-16 00:06:11.519683+00,2020-12-16 00:06:11.519704+00,,,KEBONSARI,,,3519,
3519020,2020-12-16 00:06:11.522778+00,2020-12-16 00:06:11.522852+00,,,GEGER,,,3519,
3519030,2020-12-16 00:06:11.527421+00,2020-12-16 00:06:11.527466+00,,,DOLOPO,,,3519,
3519040,2020-12-16 00:06:11.53219+00,2020-12-16 00:06:11.532235+00,,,DAGANGAN,,,3519,
3519050,2020-12-16 00:06:11.535703+00,2020-12-16 00:06:11.535718+00,,,WUNGU,,,3519,
3519060,2020-12-16 00:06:11.538735+00,2020-12-16 00:06:11.53875+00,,,KARE,,,3519,
3519070,2020-12-16 00:06:11.541995+00,2020-12-16 00:06:11.542009+00,,,GEMARANG,,,3519,
3519080,2020-12-16 00:06:11.544758+00,2020-12-16 00:06:11.54478+00,,,SARADAN,,,3519,
